instance,solver_name,solver,seed,status,total_time,fixed_to_zero,n,iso_generate,early_stop,early_reason
latin_20_400,1WL,boscia_wl,1,Time limit reached,355.2867228,0,400,true,false,
latin_21_441,NoWL,boscia,1,Time limit reached,354.852,0,441,true,false,
latin_21_441,1WL,boscia_wl,1,Time limit reached,357.4989088,0,441,true,false,
latin_22_484,NoWL,boscia,1,Time limit reached,376.599,0,484,true,false,
latin_22_484,1WL,boscia_wl,1,Time limit reached,340.52832099999995,0,484,true,false,
latin_2_4,NoWL,boscia,1,Error,NaN,NaN,0,true,false,
latin_2_4,1WL,boscia_wl,1,Error,NaN,NaN,0,true,false,
latin_3_9,NoWL,boscia,1,User defined stop,0.171,0,9,true,false,
latin_3_9,1WL,boscia_wl,1,User defined stop,0.1631789,0,9,true,false,
latin_4_16,NoWL,boscia,1,User defined stop,13.65,0,16,true,false,
latin_4_16,1WL,boscia_wl,1,User defined stop,3.2778913999999997,0,16,true,false,
latin_5_25,NoWL,boscia,1,User defined stop,9.419,0,25,true,false,
latin_5_25,1WL,boscia_wl,1,User defined stop,7.1697221,0,25,true,false,
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0026046,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0011775,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0009644,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0014531,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0009607,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0046632,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0018387,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0068049,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0086342,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0233391,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0149506,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0077506,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0031191,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0119021,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0225858,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0007303,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0006731,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.004157,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0007974,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0009086,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0044592,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0006224,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0011198,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0020111,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0011044,575,0,false,true,wl
latin_5_25,1WL_noniso,boscia_wl,1,Unknown,0.0006658,575,0,false,true,wl
latin_6_36,NoWL,boscia,1,User defined stop,63.663,0,36,true,false,
latin_6_36,1WL,boscia_wl,1,User defined stop,71.7960047,0,36,true,false,
latin_7_49,NoWL,boscia,1,User defined stop,254.169,0,49,true,false,
latin_7_49,1WL,boscia_wl,1,Time limit reached,1359.3823937999998,0,49,true,false,
latin_8_64,NoWL,boscia,1,Time limit reached,4007.107,0,64,true,false,
latin_8_64,1WL,boscia_wl,1,Time limit reached,300.24425890000003,0,64,true,false,
latin_9_81,NoWL,boscia,1,Time limit reached,300.265,0,81,true,false,
latin_9_81,1WL,boscia_wl,1,Time limit reached,300.2967764,0,81,true,false,
paley_power_9,NoWL,boscia,1,User defined stop,4.574,0,9,true,false,
paley_power_9,1WL,boscia_wl,1,User defined stop,0.333798,0,9,true,false,
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,0.0208471,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,7.18e-5,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,6.29e-5,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,7.57e-5,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,0.0001162,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,0.0001141,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,7.15e-5,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,5.92e-5,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,6.24e-5,72,0,false,true,wl
paley_power_9,1WL_noniso,boscia_wl,1,Unknown,6.15e-5,72,0,false,true,wl
paley_power_25,NoWL,boscia,1,User defined stop,4.797,0,25,true,false,
paley_power_25,1WL,boscia_wl,1,User defined stop,4.3141606,0,25,true,false,
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.000416,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0005926,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0004983,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0004257,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0003506,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0003629,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0003486,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0003728,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0003689,575,0,false,true,wl
paley_power_25,1WL_noniso,boscia_wl,1,Unknown,0.0003495,575,0,false,true,wl
paley_power_49,NoWL,boscia,1,User defined stop,106.945,0,49,true,false,
paley_power_49,1WL,boscia_wl,1,User defined stop,95.23185289999999,0,49,true,false,
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.1057878,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0035647,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0061328,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0072792,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0091839,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0111012,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0123299,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.007772,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0092833,2303,0,false,true,wl
paley_power_49,1WL_noniso,boscia_wl,1,Unknown,0.0053364,2303,0,false,true,wl
paley_power_81,NoWL,boscia,1,Time limit reached,300.21,0,81,true,false,
paley_power_81,1WL,boscia_wl,1,Time limit reached,300.417192,0,81,true,false,
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0415802,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0444955,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0339309,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0337223,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0061859,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0137819,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0154068,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.017735,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0131139,6399,0,false,true,wl
paley_power_81,1WL_noniso,boscia_wl,1,Unknown,0.0092729,6399,0,false,true,wl
paley_power_121,NoWL,boscia,1,Time limit reached,302.656,0,121,true,false,
paley_power_121,1WL,boscia_wl,1,Time limit reached,301.82327649999996,0,121,true,false,
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0550608,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0309133,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0467757,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0102263,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0183922,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0200247,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0060072,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0057929,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.0063128,14399,0,false,true,wl
paley_power_121,1WL_noniso,boscia_wl,1,Unknown,0.005481,14399,0,false,true,wl
paley_power_169,NoWL,boscia,1,Time limit reached,305.361,0,169,true,false,
paley_power_169,1WL,boscia_wl,1,Time limit reached,306.6838052,0,169,true,false,
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.1216017,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.0917405,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.1118522,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.1002781,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.0209526,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.0776556,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.0932359,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.0211198,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.016531,28223,0,false,true,wl
paley_power_169,1WL_noniso,boscia_wl,1,Unknown,0.0173685,28223,0,false,true,wl
paley_power_289,NoWL,boscia,1,Time limit reached,320.495,0,289,true,false,
paley_power_289,1WL,boscia_wl,1,Time limit reached,318.7053089,0,289,true,false,
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.0726894,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.0640937,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.0661088,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,5.4951476,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.1181271,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.1937669,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.1503597,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.059578,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.0525564,82943,0,false,true,wl
paley_power_289,1WL_noniso,boscia_wl,1,Unknown,0.0739625,82943,0,false,true,wl
paley_power_361,NoWL,boscia,1,Time limit reached,340.922,0,361,true,false,
paley_power_361,1WL,boscia_wl,1,Time limit reached,341.2179504,0,361,true,false,
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.1356738,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.166867,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.0963063,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.127494,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.3786477,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.083708,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.1007327,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.0986554,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.1078341,129599,0,false,true,wl
paley_power_361,1WL_noniso,boscia_wl,1,Unknown,0.0855756,129599,0,false,true,wl
paley_prime_13,NoWL,boscia,1,User defined stop,0.381,0,13,true,false,
paley_prime_13,1WL,boscia_wl,1,User defined stop,0.33810900000000005,0,13,true,false,
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0002444,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0002342,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0001581,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0001647,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0001612,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0001575,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.000154,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0001702,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0001593,143,0,false,true,wl
paley_prime_13,1WL_noniso,boscia_wl,1,Unknown,0.0001683,143,0,false,true,wl
paley_prime_29,NoWL,boscia,1,User defined stop,13.246,0,29,true,false,
paley_prime_29,1WL,boscia_wl,1,User defined stop,13.482463399999999,0,29,true,false,
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0008013,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.000695,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0005959,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0006114,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0005979,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0005646,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0005477,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0011445,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0006645,783,0,false,true,wl
paley_prime_29,1WL_noniso,boscia_wl,1,Unknown,0.0005943,783,0,false,true,wl
paley_prime_53,NoWL,boscia,1,User defined stop,115.082,0,53,true,false,
paley_prime_53,1WL,boscia_wl,1,User defined stop,116.72521900000001,0,53,true,false,
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0017296,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0025102,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0019262,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0016972,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0020519,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0017707,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0016814,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.001717,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0017119,2703,0,false,true,wl
paley_prime_53,1WL_noniso,boscia_wl,1,Unknown,0.0018167,2703,0,false,true,wl
paley_prime_73,NoWL,boscia,1,User defined stop,219.951,0,73,true,false,
paley_prime_73,1WL,boscia_wl,1,User defined stop,223.7215143,0,73,true,false,
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0274405,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0265372,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.025914,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0174236,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0169289,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0190295,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0326877,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.031412,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0027951,5183,0,false,true,wl
paley_prime_73,1WL_noniso,boscia_wl,1,Unknown,0.0076282,5183,0,false,true,wl
paley_prime_97,NoWL,boscia,1,Time limit reached,300.681,0,97,true,false,
paley_prime_97,1WL,boscia_wl,1,Time limit reached,300.6462177,0,97,true,false,
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0318163,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0569258,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0307834,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0567928,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0588011,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0053986,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0145063,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0245403,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0182905,9215,0,false,true,wl
paley_prime_97,1WL_noniso,boscia_wl,1,Unknown,0.0049813,9215,0,false,true,wl
paley_prime_197,NoWL,boscia,1,Time limit reached,307.987,0,197,true,false,
paley_prime_197,1WL,boscia_wl,1,Time limit reached,307.3411871,0,197,true,false,
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.1150029,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.0872569,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.1316594,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.1405724,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.0364203,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.0548289,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.0781673,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.040183,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.0475568,38415,0,false,true,wl
paley_prime_197,1WL_noniso,boscia_wl,1,Unknown,0.0584395,38415,0,false,true,wl
paley_prime_337,NoWL,boscia,1,Time limit reached,327.456,0,337,true,false,
paley_prime_337,1WL,boscia_wl,1,Time limit reached,328.7047638,0,337,true,false,
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.4028312,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.1323149,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.1581444,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.0856638,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,5.4825168,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.2264101,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.372141,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.1568153,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.1043983,112895,0,false,true,wl
paley_prime_337,1WL_noniso,boscia_wl,1,Unknown,0.0847589,112895,0,false,true,wl
sts_19_57,NoWL,boscia,1,Time limit reached,300.225,0,57,true,false,
sts_19_57,1WL,boscia_wl,1,Time limit reached,300.1714972,0,57,true,false,
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0214698,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0176522,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0191602,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0091654,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.01668,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.021278,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0149042,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0120985,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0022451,3192,0,false,true,wl
sts_19_57,1WL_noniso,boscia_wl,1,Unknown,0.0027086,3192,0,false,true,wl
sts_25_100,NoWL,boscia,1,Time limit reached,301.257,0,100,true,false,
sts_25_100,1WL,boscia_wl,1,Time limit reached,301.07355049999995,0,100,true,false,
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0405494,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0386299,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0412949,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0443733,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0817679,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0092042,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0269895,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0429046,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0165563,9900,0,false,true,wl
sts_25_100,1WL_noniso,boscia_wl,1,Unknown,0.0079453,9900,0,false,true,wl
sts_31_155,NoWL,boscia,1,Time limit reached,311.904,0,155,true,false,
sts_31_155,1WL,boscia_wl,1,Time limit reached,304.51264630000003,0,155,true,false,
sts_37_222,NoWL,boscia,1,Time limit reached,310.38,0,222,true,false,
sts_37_222,1WL,boscia_wl,1,Time limit reached,309.21384869999997,0,222,true,false,
sts_43_301,NoWL,boscia,1,Time limit reached,317.251,0,301,true,false,
sts_43_301,1WL,boscia_wl,1,Time limit reached,311.0729777,0,301,true,false,
sts_49_392,NoWL,boscia,1,Time limit reached,329.884,0,392,true,false,
sts_49_392,1WL,boscia_wl,1,Time limit reached,338.2008198,0,392,true,false,
sts_55_495,NoWL,boscia,1,Time limit reached,354.319,0,495,true,false,
sts_55_495,1WL,boscia_wl,1,Time limit reached,375.3538025,0,495,true,false,
sts_61_610,NoWL,boscia,1,Time limit reached,412.277,0,610,true,false,
sts_61_610,1WL,boscia_wl,1,Time limit reached,411.3464881,0,610,true,false,
sts_67_737,NoWL,boscia,1,Time limit reached,463.295,0,737,true,false,
sts_67_737,1WL,boscia_wl,1,Time limit reached,418.23530569999997,0,737,true,false,
usr_1_29_1,NoWL,boscia,1,Time limit reached,302.498,0,29,true,false,
usr_1_29_1,1WL,boscia_wl,1,Time limit reached,300.2879503,0,29,true,false,
usr_1_29_2,NoWL,boscia,1,Time limit reached,300.101,0,29,true,false,
usr_1_29_2,1WL,boscia_wl,1,Time limit reached,300.0535489,0,29,true,false,
usr_2_58_1,NoWL,boscia,1,Time limit reached,300.168,0,58,true,false,
usr_2_58_1,1WL,boscia_wl,1,Time limit reached,300.1739759,0,58,true,false,
usr_2_58_2,NoWL,boscia,1,Time limit reached,6460.397,0,58,true,false,
usr_2_58_2,1WL,boscia_wl,1,Time limit reached,300.0701024,0,58,true,false,
usr_3_87_1,NoWL,boscia,1,Time limit reached,301.075,0,87,true,false,
usr_3_87_1,1WL,boscia_wl,1,Time limit reached,300.83697959999995,0,87,true,false,
usr_3_87_2,NoWL,boscia,1,Time limit reached,300.769,0,87,true,false,
usr_3_87_2,1WL,boscia_wl,1,Time limit reached,302.7307371,0,87,true,false,
usr_4_116_1,NoWL,boscia,1,Time limit reached,302.342,0,116,true,false,
usr_4_116_1,1WL,boscia_wl,1,Time limit reached,302.6431194,0,116,true,false,
usr_4_116_2,NoWL,boscia,1,Time limit reached,302.415,0,116,true,false,
usr_4_116_2,1WL,boscia_wl,1,Time limit reached,302.0872379,0,116,true,false,
usr_7_203_1,NoWL,boscia,1,Time limit reached,310.638,0,203,true,false,
usr_7_203_1,1WL,boscia_wl,1,Time limit reached,312.46805759999995,0,203,true,false,
usr_7_203_2,NoWL,boscia,1,Time limit reached,310.119,0,203,true,false,
usr_7_203_2,1WL,boscia_wl,1,Time limit reached,308.9410731,0,203,true,false,
usr_14_406_1,NoWL,boscia,1,Time limit reached,354.97,0,406,true,false,
usr_14_406_1,1WL,boscia_wl,1,Time limit reached,362.7299251,0,406,true,false,
usr_14_406_2,NoWL,boscia,1,Time limit reached,355.152,0,406,true,false,
usr_14_406_2,1WL,boscia_wl,1,Time limit reached,353.6371667,0,406,true,false,
